date,topic_id,topic_weight
2011-01-08,12,0.09177571884803622
2011-01-08,13,0.004454523536153135
2011-01-08,14,0.009026873761329561
2011-01-08,15,0.15009355069208574
2011-01-08,16,0.023959800806944324
2011-01-08,17,0.15231545274299516
2011-01-08,18,0.078919913988238
2011-01-08,19,0.030157276402726464
2011-01-09,0,0.014212774447212322
2011-01-09,1,0.27163355135933265
2011-01-09,2,0.0009473313983126974
2011-01-09,3,0.002127793366178991
2011-01-09,4,0.000755846061862708
2011-01-09,5,0.005272116799063407
2011-01-09,6,0.025466693606333583
2011-01-09,7,0.12941423224690957
2011-01-09,8,0.014526312239339749
2011-01-09,9,0.06529758308937185
2011-01-09,10,0.009162335026038571
2011-01-09,11,0.014549742967795713
2011-01-09,12,0.0008120073088267669
2011-01-09,13,0.0009107542819174401
2011-01-09,14,0.001312028623271201
2011-01-09,15,0.10649752227963012
2011-01-09,16,0.0007531879831594535
2011-01-09,17,0.00046222241205607674
2011-01-09,18,0.11863068417365541
2011-01-09,19,0.2172552803297318
2011-01-10,0,0.1180496260807604
2011-01-10,1,0.015868339740451768
2011-01-10,2,0.2400238499269508
2011-01-10,3,0.1588853581264635
2011-01-10,4,0.0007956060459033184
2011-01-10,5,0.0011640628968621362
2011-01-10,6,0.0004940179741213913
2011-01-10,7,0.29277063239998
2011-01-10,8,0.001068507319201642
2011-01-10,9,0.0003483509273091363
2011-01-10,10,0.0008735348204391976
2011-01-10,11,0.0038477034401949513
2011-01-10,12,0.0008547215588160396
2011-01-10,13,0.07177360478684687
2011-01-10,14,0.01148076475357491
2011-01-10,15,0.07769806958668218
2011-01-10,16,0.0007928081435347005
2011-01-10,17,0.00048653682824986006
2011-01-10,18,0.002080280118182844
2011-01-10,19,0.0006436245254743101
2011-01-11,0,0.005292269240755964
2011-01-11,1,0.14643782140252407
2011-01-11,2,0.07218823022479114
2011-01-11,3,0.16566795506841087
2011-01-11,4,0.0008442038443799794
2011-01-11,5,0.04864389284909925
2011-01-11,6,0.0005241939463551636
2011-01-11,7,0.29646114771668275
2011-01-11,8,0.004511575425240504
2011-01-11,9,0.0003696291569702827
2011-01-11,10,0.000926892722110057
2011-01-11,11,0.0011599444369508865
2011-01-11,12,0.06846294528722852
2011-01-11,13,0.0024375731288117943
2011-01-11,14,0.018963189424437834
2011-01-11,15,0.03054064823729886
2011-01-11,16,0.0008412350384641001
2011-01-11,17,0.13283636464247853
2011-01-11,18,0.002207349330991139
2011-01-11,19,0.000682938876018396
2011-01-12,0,0.07784721259700189
2011-01-12,1,0.02964416866100027
2011-01-12,2,0.02510501672575217
2011-01-12,3,0.21479281288865723
2011-01-12,4,0.05144324392038904
2011-01-12,5,0.01855886371059098
2011-01-12,6,0.001053535649977768
2011-01-12,7,0.08816381533012661
2011-01-12,8,0.02988197230877958
2011-01-12,9,0.009630277538140187
2011-01-12,10,0.08204449278876275
2011-01-12,11,0.01476791637838846
2011-01-12,12,0.001822766944095033
2011-01-12,13,0.0020444308582280033
2011-01-12,14,0.0029451981259388713
2011-01-12,15,0.18573344597773558
2011-01-12,16,0.003912578618203245
2011-01-12,17,0.056546307846247625
2011-01-12,18,0.03197871960568936
2011-01-12,19,0.07208322352629538
2011-01-13,0,0.10454933011823901
2011-01-13,1,0.04714350560506173
2011-01-13,2,0.027780460741673358
2011-01-13,3,0.011100998075295134
2011-01-13,4,0.07008240836550675
2011-01-13,5,0.12013769239704186
2011-01-13,6,0.09761275390428678
2011-01-13,7,0.18418317931946052
2011-01-13,8,0.001056526084885294
2011-01-13,9,0.004691872277855091
2011-01-13,10,0.0008637398240184047
2011-01-13,11,0.11068116924265876
2011-01-13,12,0.015548283669371438
2011-01-13,13,0.005458762405797431
2011-01-13,14,0.0013655598912797626
2011-01-13,15,0.068925041931164
2011-01-13,16,0.0007839183400070136
2011-01-13,17,0.00048108126267905067
2011-01-13,18,0.12691730901724185
2011-01-13,19,0.0006364075264768509
2011-01-14,0,0.06987799572380353
2011-01-14,1,0.006773466950384219
2011-01-14,2,0.015947557133531944
2011-01-14,3,0.0030684892087471326
2011-01-14,4,0.06756579883079405
2011-01-14,5,0.07729878364061246
2011-01-14,6,0.07211480875496802
2011-01-14,7,0.11439632595529184
2011-01-14,8,0.028157151440071436
2011-01-14,9,0.00047725160831977025
2011-01-14,10,0.007860625612919886
2011-01-14,11,0.01482538916952458
2011-01-14,12,0.017835465114482592
2011-01-14,13,0.0013133980631316725
2011-01-14,14,0.0499194968903937
2011-01-14,15,0.073202128835605
2011-01-14,16,0.0010861718225172743
2011-01-14,17,0.15572856571743887
2011-01-14,18,0.18530989037860177
2011-01-14,19,0.037241239148860336
2011-01-15,0,0.0013765304705724876
2011-01-15,1,0.0011319154933332356
2011-01-15,2,0.009531726435242343
2011-01-15,3,0.0017087598370003974
2011-01-15,4,0.0006069947458221688
2011-01-15,5,0.19384913947657814
2011-01-15,6,0.23719272058871035
2011-01-15,7,0.0008494868964959038
2011-01-15,8,0.0008152003519424517
2011-01-15,9,0.00026576869754534385
2011-01-15,10,0.0006664492420960538
2011-01-15,11,0.000834016787961857
2011-01-15,12,0.0006520959688701456
2011-01-15,13,0.000731396367266306
2011-01-15,14,0.001053646398224629
2011-01-15,15,0.16852882090893476
2011-01-15,16,0.0006048601315293045
2011-01-15,17,0.00037119539238963473
2011-01-15,18,0.3787382329029394
2011-01-15,19,0.0004910429065450662
2011-01-16,0,0.18245047558539576
2011-01-16,1,0.02579838214328931
2011-01-16,2,0.03181266455305299
2011-01-16,3,0.18236489721851942
2011-01-16,4,0.0005605851466927574
2011-01-16,5,0.000820200365692489
2011-01-16,6,0.00034808576420163674
2011-01-16,7,0.13677994760812656
2011-01-16,8,0.04519106793578511
2011-01-16,9,0.0002454485567218535
2011-01-16,10,0.0006154938715946435
2011-01-16,11,0.05631799474625875
2011-01-16,12,0.0006022380208113416
2011-01-16,13,0.0024531930579089864
2011-01-16,14,0.0009730867108429541
2011-01-16,15,0.062327014260536266
2011-01-16,16,0.0005586137407213978
2011-01-16,17,0.0003428145382256441
2011-01-16,18,0.09493420255600608
2011-01-16,19,0.1745035936196161
2011-01-17,0,0.05215011282108815
2011-01-17,1,0.06694898422812742
2011-01-17,2,0.0008765167080828368
2011-01-17,3,0.14293223109067882
2011-01-17,4,0.019685166396526645
2011-01-17,5,0.0173818704867483
2011-01-17,6,0.0721584597373353
2011-01-17,7,0.08686163407995516
2011-01-17,8,0.023388978804968392
2011-01-17,9,0.008744346496411067
2011-01-17,10,0.11383753265309528
2011-01-17,11,0.0009609072778006591
2011-01-17,12,0.0007513083325853294
2011-01-17,13,0.0008426737955487046
2011-01-17,14,0.0033234878575718837
2011-01-17,15,0.14237997621308748
2011-01-17,16,0.0006968858550897108
2011-01-17,17,0.0004276704728029816
2011-01-17,18,0.24508550464838577
2011-01-17,19,0.0005657520441100791
2011-01-18,0,0.003050712026614835
2011-01-18,1,0.1682886372937121
2011-01-18,2,0.07281693722031696
2011-01-18,3,0.0037870096570877224
2011-01-18,4,0.03262077817173718
2011-01-18,5,0.012129799058669052
2011-01-18,6,0.04928016492542486
2011-01-18,7,0.03044892513750746
2011-01-18,8,0.009935918730694611
2011-01-18,9,0.0025267997177305878
2011-01-18,10,0.0014770066928814184
2011-01-18,11,0.0018483753900309526
2011-01-18,12,0.055006942219330654
2011-01-18,13,0.005191727692315812
2011-01-18,14,0.06177946903690575
2011-01-18,15,0.04373633104339443
2011-01-18,16,0.0013405108837938433
2011-01-18,17,0.004887277888639796
2011-01-18,18,0.33168007977524816
2011-01-18,19,0.10816659743796375
2011-01-19,0,0.03274108098672571
2011-01-19,1,0.10058987086358198
2011-01-19,2,0.1417627729825566
2011-01-19,3,0.24339372750353958
2011-01-19,4,0.0751184208314273
2011-01-19,5,0.08834779824260748
2011-01-19,6,0.03532350415007832
2011-01-19,7,0.0009235674102558453
2011-01-19,8,0.011618193151931166
2011-01-19,9,0.03659922755088123
2011-01-19,10,0.004196179799977654
2011-01-19,11,0.037067633355762894
2011-01-19,12,0.007652186892683181
2011-01-19,13,0.04464995968899142
2011-01-19,14,0.0011455308838167724
2011-01-19,15,0.023753124203255514
2011-01-19,16,0.002054156992256841
2011-01-19,17,0.002596304979099728
2011-01-19,18,0.06506585964355402
2011-01-19,19,0.045400899887016816
2011-01-20,0,0.07566142793027889
2011-01-20,1,0.035639633025333954
2011-01-20,2,0.003580834024575082
2011-01-20,3,0.20842357539028183
2011-01-20,4,0.029829004818572293
2011-01-20,5,0.001950014403494353
2011-01-20,6,0.00035866112888050433
2011-01-20,7,0.006997666062579103
2011-01-20,8,0.0022041874498625797
2011-01-20,9,0.0002529056499563005
2011-01-20,10,0.04777278979738863
2011-01-20,11,0.008312581082045873
2011-01-20,12,0.0006205349101086302
2011-01-20,13,0.0049813241529046886
2011-01-20,14,0.015232033619610091
2011-01-20,15,0.216099549833968
2011-01-20,16,0.0005755852593248793
2011-01-20,17,0.08182198345974478
2011-01-20,18,0.10315286814460309
2011-01-20,19,0.15653283985648658
2011-01-21,0,0.02957926733301094
2011-01-21,1,0.010356057153802023
2011-01-21,2,0.0006500786331655896
2011-01-21,3,0.16940231800872474
2011-01-21,4,0.0005186773875060709
2011-01-21,5,0.11909353185986903
2011-01-21,6,0.07332204968941332
2011-01-21,7,0.24703653970023662
2011-01-21,8,0.0006965892073197877
2011-01-21,9,0.010482511484676273
2011-01-21,10,0.0005694812915185491
2011-01-21,11,0.0007126678635913522
2011-01-21,12,0.0005572164106275441
2011-01-21,13,0.007903121852797783
2011-01-21,14,0.006067793245617626
2011-01-21,15,0.0929276938037843
2011-01-21,16,0.003100579230053144
2011-01-21,17,0.0003171866934666225
2011-01-21,18,0.13844036304127813
2011-01-21,19,0.08826627610954065
2011-01-22,0,0.02220912374534159
2011-01-22,1,0.0064530933486947025
2011-01-22,2,0.0033000563163149968
2011-01-22,3,0.007412229712198714
2011-01-22,4,0.006600468652262619
2011-01-22,5,0.03941464265015006
2011-01-22,6,0.0016349235507746498
2011-01-22,7,0.17033853859279122
2011-01-22,8,0.04321073280960707
2011-01-22,9,0.0011528469910528994
2011-01-22,10,0.05641396162650542
2011-01-22,11,0.0036177840105695164
2011-01-22,12,0.005914829615827646
2011-01-22,13,0.020953761209806403
2011-01-22,14,0.07665334498830112
2011-01-22,15,0.024689504060693594
2011-01-22,16,0.03830578498374178
2011-01-22,17,0.12063387639388987
2011-01-22,18,0.33426551541330296
2011-01-22,19,0.016824981328173103
2011-01-23,0,0.03182683970241319
2011-01-23,1,0.10644006138478623
2011-01-23,2,0.16895381133746212
2011-01-23,3,0.00716077796802789
2011-01-23,4,0.05869291773775362
2011-01-23,5,0.039388347465758436
2011-01-23,6,0.0023855236533171544
2011-01-23,7,0.19724253130648467
2011-01-23,8,0.061337471246988746
2011-01-23,9,0.0003860345075110345
2011-01-23,10,0.10510915501185948
2011-01-23,11,0.011153893510335244
2011-01-23,12,0.005208240089571714
2011-01-23,13,0.0010623682888194022
2011-01-23,14,0.0015304430965201378
2011-01-23,15,0.044757331094528445
2011-01-23,16,0.0008785718000071728
2011-01-23,17,0.02627206867311937
2011-01-23,18,0.1295003621884353
2011-01-23,19,0.0007132499363006063
2011-01-24,0,0.039362165322495236
2011-01-24,1,0.03659002876956342
2011-01-24,2,0.13379510974344666
2011-01-24,3,0.1732292715619511
2011-01-24,4,0.004883529179793458
2011-01-24,5,0.04509357889196197
2011-01-24,6,0.04699258582840112
2011-01-24,7,0.003681846493612367
2011-01-24,8,0.0010550604792870278
2011-01-24,9,0.022199623539195884
2011-01-24,10,0.06557950963993145
2011-01-24,11,0.009848422980134976
2011-01-24,12,0.047539180883778266
2011-01-24,13,0.0009465984649761963
2011-01-24,14,0.044415798964582864
2011-01-24,15,0.014730759032792461
2011-01-24,16,0.0007828308939665096
2011-01-24,17,0.06763589940970059
2011-01-24,18,0.19769232555413896
2011-01-24,19,0.04394587436628954
2011-01-25,0,0.050989426881248696
2011-01-25,1,0.016671053627316003
2011-01-25,2,0.12103033301418827
2011-01-25,3,0.0700832905991229
2011-01-25,4,0.006219123234142164
2011-01-25,5,0.03837909584885233
2011-01-25,6,0.13069966828499102
2011-01-25,7,0.1338482519423179
2011-01-25,8,0.11677321863030916
2011-01-25,9,0.0005662725835085832
2011-01-25,10,0.023947081590450187
2011-01-25,11,0.004059944273213214
2011-01-25,12,0.013283429921985139
2011-01-25,13,0.0015583840922049161
2011-01-25,14,0.042101696596334504
2011-01-25,15,0.06564544746253162
2011-01-25,16,0.0012887737062563687
2011-01-25,17,0.0007909049326589641
2011-01-25,18,0.10965292818039096
2011-01-25,19,0.052411674597977076
2011-01-26,0,0.004141280177743809
2011-01-26,1,0.0028870105574660375
2011-01-26,2,0.1692295111946372
2011-01-26,3,0.005323505689674454
2011-01-26,4,0.0004926584568622008
2011-01-26,5,0.032786361011265336
2011-01-26,6,0.08984078053279898
2011-01-26,7,0.01489197679532089
2011-01-26,8,0.1713403565870561
2011-01-26,9,0.00021570729782449487
2011-01-26,10,0.07832114049856356
2011-01-26,11,0.0035174182176571684
2011-01-26,12,0.003133259248303306
2011-01-26,13,0.0035699481151059503
2011-01-26,14,0.010887589231730882
2011-01-26,15,0.12474045487844654
2011-01-26,16,0.0044275415496695955
2011-01-26,17,0.0003012753412903722
2011-01-26,18,0.2170626630956355
2011-01-26,19,0.0628895615229477
2011-01-27,0,0.04663543390617599
2011-01-27,1,0.02103179459625158
2011-01-27,2,0.20591722814573155
2011-01-27,3,0.052966816049615374
2011-01-27,4,0.014896228698072176
2011-01-27,5,0.019323620839327618
2011-01-27,6,0.05208628732797968
2011-01-27,7,0.010727550168960215
2011-01-27,8,0.17028517164598755
2011-01-27,9,0.0008216932248840433
2011-01-27,10,0.1640958927127841
2011-01-27,11,0.0037358860659799883
2011-01-27,12,0.002016124715001005
2011-01-27,13,0.0035632571907763745
2011-01-27,14,0.01433832533375143
2011-01-27,15,0.03915422693088416
2011-01-27,16,0.0076566113315898405
2011-01-27,17,0.06251028683789416
2011-01-27,18,0.10436265463890519
2011-01-27,19,0.0038749096394480264
2011-01-28,0,0.04858502713575148
2011-01-28,1,0.00914746337220671
2011-01-28,2,0.05084427894512749
2011-01-28,3,0.05664002636617041
2011-01-28,4,0.05904617575641945
2011-01-28,5,0.0327918367418592
2011-01-28,6,0.008092586957968724
2011-01-28,7,0.0035752539106353887
2011-01-28,8,0.23882401860035696
2011-01-28,9,0.0019674336867786
2011-01-28,10,0.17877531926487653
2011-01-28,11,0.004899825718349216
2011-01-28,12,0.01595069432600842
2011-01-28,13,0.0020762930032460856
2011-01-28,14,0.024038386104110243
2011-01-28,15,0.092683470123566
2011-01-28,16,0.002481180622488672
2011-01-28,17,0.04116835258031106
2011-01-28,18,0.10437008158077792
2011-01-28,19,0.02404229520299151
2011-01-29,0,0.06158820501141092
2011-01-29,1,0.02614891319062046
2011-01-29,2,0.044349609413013025
2011-01-29,3,0.032870010865604544
2011-01-29,4,0.026356968933752965
2011-01-29,5,0.012876118667843793
2011-01-29,6,0.005262252142076491
2011-01-29,7,0.021948131287321673
2011-01-29,8,0.26156309321471827
2011-01-29,9,0.0006337632780622035
2011-01-29,10,0.2658507739202455
2011-01-29,11,0.012618832315366988
2011-01-29,12,0.001077015679859422
2011-01-29,13,0.0007991159786460449
2011-01-29,14,0.031071661699733293
2011-01-29,15,0.1374601095718531
2011-01-29,16,0.0006608638182844894
2011-01-29,17,0.013412611437257246
2011-01-29,18,0.04291544125902651
2011-01-29,19,0.0005365083153032447
2011-01-30,0,0.15723512840090367
2011-01-30,1,0.0016315841336783045
2011-01-30,2,0.03360471349781678
2011-01-30,3,0.022194217394216124
2011-01-30,4,0.04022802198723379
2011-01-30,5,0.024179343583107853
2011-01-30,6,0.018030895223267455
2011-01-30,7,0.005290404627312415
2011-01-30,8,0.14096847907733107
2011-01-30,9,0.0002065624255907625
2011-01-30,10,0.3454091660637668
2011-01-30,11,0.0014000494204852235
2011-01-30,12,0.0005068261472922115
2011-01-30,13,0.0005684605037620136
2011-01-30,14,0.01649594488038806
2011-01-30,15,0.14821441956889755
2011-01-30,16,0.0031165139178373847
2011-01-30,17,0.015609185658920808
2011-01-30,18,0.021300207651502482
2011-01-30,19,0.0038098758366892525
2011-01-31,0,0.06454418867592412
2011-01-31,1,0.007457449415209373
2011-01-31,2,0.046635704600972466
2011-01-31,3,0.023548539789453003
2011-01-31,4,0.015081104903973441
2011-01-31,5,0.07070885140742914
2011-01-31,6,0.004724159425460465
2011-01-31,7,0.008893820511874378
2011-01-31,8,0.13467740506151707
2011-01-31,9,0.0024354347601367354
2011-01-31,10,0.32742819278095675
2011-01-31,11,0.02554065166505556
2011-01-31,12,0.000618679100800776
2011-01-31,13,0.006901889609688624
2011-01-31,14,0.034698597762815225
2011-01-31,15,0.1737510272452399
2011-01-31,16,0.0005738638791666997
2011-01-31,17,0.015635171620891654
2011-01-31,18,0.03567938852887909
2011-01-31,19,0.00046587925455554764
2011-02-01,0,0.12421859763551313
2011-02-01,1,0.04169773890318681
2011-02-01,2,0.001165396089526428
2011-02-01,3,0.014861499290274636
2011-02-01,4,0.00092983305139855
2011-02-01,5,0.02379694697155077
2011-02-01,6,0.0028084918893783264
2011-02-01,7,0.018606514119278744
2011-02-01,8,0.13544161881879527
2011-02-01,9,0.04172064751832776
2011-02-01,10,0.18052287317568502
2011-02-01,11,0.018153612446987957
2011-02-01,12,0.01683998067737238
2011-02-01,13,0.0011203993455262725
2011-02-01,14,0.03523608648033077
2011-02-01,15,0.17207135695367878
2011-02-01,16,0.0034730292140683
2011-02-01,17,0.054213282725948005
2011-02-01,18,0.08121766420166175
2011-02-01,19,0.031904430491510385
2011-02-02,0,0.036155191015651934
2011-02-02,1,0.049420555240929635
2011-02-02,2,0.0706478652306711
2011-02-02,3,0.03537722612893035
2011-02-02,4,0.010231542784612815
2011-02-02,5,0.10432342872214372
2011-02-02,6,0.010027919025338356
2011-02-02,7,0.0013668684974696154
2011-02-02,8,0.08511030637471796
2011-02-02,9,0.000944401075116809
2011-02-02,10,0.2794909710545551
2011-02-02,11,0.005817468172248829
2011-02-02,12,0.03471872177553709
2011-02-02,13,0.0024251166735146878
2011-02-02,14,0.01545176335884324
2011-02-02,15,0.09424808426250438
2011-02-02,16,0.0009732513386293549
2011-02-02,17,0.010616567485762987
2011-02-02,18,0.1308640668930074
2011-02-02,19,0.021788684889814645
2011-02-03,0,0.07218703523863229
2011-02-03,1,0.03207733711816936
2011-02-03,2,0.05691892121816427
2011-02-03,3,0.035619799953273204
2011-02-03,4,0.027049795297915163
2011-02-03,5,0.0539531645420099
2011-02-03,6,0.013478400782872242
2011-02-03,7,0.030317425295335602
2011-02-03,8,0.13055420540437163
2011-02-03,9,0.00498316078497276
2011-02-03,10,0.2466005796328018
2011-02-03,11,0.024065514747472056
2011-02-03,12,0.009498706338958893
2011-02-03,13,0.004828060730430058
2011-02-03,14,0.022845846877906497
2011-02-03,15,0.13326201141600663
2011-02-03,16,0.0005717140540369053
2011-02-03,17,0.008828801547577265
2011-02-03,18,0.08736541105097302
2011-02-03,19,0.004994107968120547
2011-02-04,0,0.10439547534945084
2011-02-04,1,0.030230308011297242
2011-02-04,2,0.0011124916767162563
2011-02-04,3,0.14909159284681453
2011-02-04,4,0.016942920367298855
2011-02-04,5,0.0018882806447997045
2011-02-04,6,0.00055115387980263
2011-02-04,7,0.001242224085811337
2011-02-04,8,0.15136400703817196
2011-02-04,9,0.0019473248955127597
2011-02-04,10,0.27437421339463236
2011-02-04,11,0.0017678169796438007
2011-02-04,12,0.025344526640761738
2011-02-04,13,0.0023900651169133725
2011-02-04,14,0.002271711247095685
2011-02-04,15,0.03936877890019349
2011-02-04,16,0.0026203068117126
2011-02-04,17,0.00876603529987674
2011-02-04,18,0.18361270355884796
2011-02-04,19,0.0007180632546461275
2011-02-05,0,0.14244301858228686
2011-02-05,1,0.02273611347572266
2011-02-05,2,0.08199236187446168
2011-02-05,3,0.04287889813473642
2011-02-05,4,0.017115738953716198
2011-02-05,5,0.05516886979937976
2011-02-05,6,0.011192363668479529
2011-02-05,7,0.0022535004367466066
2011-02-05,8,0.17376693418745465
2011-02-05,9,0.01213512966374273
2011-02-05,10,0.14982902168448442
2011-02-05,11,0.0011898997110836957
2011-02-05,12,0.017564013355590727
2011-02-05,13,0.030303966062859213
2011-02-05,14,0.009794157100364425
2011-02-05,15,0.052176122551313986
2011-02-05,16,0.003987547844844365
2011-02-05,17,0.022004274234695316
2011-02-05,18,0.12322002981753215
2011-02-05,19,0.028248038860504664
2011-02-06,0,0.09005889895147841
2011-02-06,1,0.03857267352431053
2011-02-06,2,0.037408010981604574
2011-02-06,3,0.01207692397098297
2011-02-06,4,0.007728727043865801
2011-02-06,5,0.044656299345823644
2011-02-06,6,0.000348797315718124
2011-02-06,7,0.006685184970370185
2011-02-06,8,0.13128997159594835
2011-02-06,9,0.026464909263096734
2011-02-06,10,0.23744454781603416
2011-02-06,11,0.0007718240716128304
2011-02-06,12,0.052091425320537954
2011-02-06,13,0.0012009337979046412
2011-02-06,14,0.0033516233144615607
2011-02-06,15,0.1423571957877958
2011-02-06,16,0.0005597556502598491
2011-02-06,17,0.0003435153143838068
2011-02-06,18,0.1182622676565278
2011-02-06,19,0.04832651430728227
2011-02-07,0,0.08060001222415034
2011-02-07,1,0.08379580471137336
2011-02-07,2,0.011668167134403787
2011-02-07,3,0.0018778398531009036
2011-02-07,4,0.0028150795815276323
2011-02-07,5,0.027165947778889248
2011-02-07,6,0.006374543414857789
2011-02-07,7,0.05006501611835227
2011-02-07,8,0.10321079500151398
2011-02-07,9,0.0002920662349095526
2011-02-07,10,0.239290257324676
2011-02-07,11,0.0038194024377853617
2011-02-07,12,0.005438923430366368
2011-02-07,13,0.001487252895886659
2011-02-07,14,0.010933270144088139
2011-02-07,15,0.15113095328321127
2011-02-07,16,0.007061517751878875
2011-02-07,17,0.0009982126971121842
2011-02-07,18,0.17398487827926284
2011-02-07,19,0.0379900597026535
2011-02-08,0,0.06880987549163711
2011-02-08,1,0.04097906497709893
2011-02-08,2,0.008998825497626534
2011-02-08,3,0.07021036116451415
2011-02-08,4,0.0038155508680110133
2011-02-08,5,0.007419365556855667
