doc_num,0,1,2,3,4,5,6,7,8,9
12,0.11063589505225266,-0.18525218222730033,-0.2057022371764981,-0.10262462312020966,0.029965375021249557,0.04526696901507257,0.07219884144842244,-0.04649790718833204,0.011069789163609683,-0.10927233831032336
13,-0.09185938553000697,0.2102000959367796,-0.1398101876710342,-0.009130856918585359,0.21728534385663376,-0.030644899110332226,0.04372879456738721,-0.1279127581830502,-0.05425373423363514,-0.03680690189705533
14,0.04829257803498521,-0.18825225859176578,-0.1269912298532793,0.166221295550602,0.25477225346443433,-0.010385147878387293,-0.17773573531513454,-0.12826997213158123,-0.006286053607056289,-0.05357800347551244
15,-0.27734676655268214,0.4645943305556878,-0.0674287967481835,0.020198837251502844,0.20660013268346994,0.003255223872857312,0.09577998355438132,0.04348497582745197,-0.0715628072180302,-0.08468596185233095
16,-0.1222607164917383,0.5597849858883434,0.002113940736970557,0.10959909201413061,-0.03121252976573405,0.3102129052806964,-0.19890005942043165,-0.1498973994864235,-0.11492622026643394,0.0944046233982868
17,-0.28843513992361325,0.46557833137285226,-0.056951786335116904,0.024171662049928194,0.20268935267840282,0.034484657549276744,0.09332242171868495,0.04104944831762679,-0.07251807494085682,-0.0827847585109613
18,0.26865950512397785,0.0016138688857832673,0.11003412028881021,0.06955912637732221,0.1300472888974656,-0.011549457431983915,-0.0013268546557419143,-0.06176850801098342,-0.024911025311464417,-0.023559555788957832
19,-0.1254286375490964,-0.06682790083525444,-0.12233999235861175,0.22809042817875377,-0.0211814245132792,0.03975245839956341,-0.2433048039618785,0.07973747251612565,0.23170938711996925,-0.09445432844939654
20,-0.019612181471366015,-0.37184957096359705,-0.23875469602457441,-0.2744711592143347,-0.08060088091880659,0.14229635906342208,-0.11520115825357832,0.6086352789756495,-0.24736467366865195,-0.12227234852582124
21,0.20424466488608975,-0.06347702366189485,-0.05454893790019951,-0.03268256279367791,0.07874512459020604,-0.011271295266589505,-0.11233048924334686,-0.11058635269703027,0.011245388585690576,0.05664752083482179
22,-0.09235234548001987,0.023164138853769695,-0.17341317701929193,0.09245428344678869,-0.07659217463796691,0.2063970619060728,-0.27011650738350196,0.09067098744447148,0.11778246514544702,-0.02259690180328786
23,-0.268020476488219,0.3705158576371668,-0.07255908046953279,0.13037083433820645,0.09794066280706214,0.4047590919123792,-0.04991654253437182,-0.12366461398333696,-0.011251417409051593,0.20320067156628024
24,0.09344162856602978,-0.17598740126263793,-0.2089634931330247,-0.15396459158476097,-0.16590999585601768,0.1619032955597878,0.048483336188502056,0.09350246672093188,-0.007662371031484168,-0.10134247157426307
25,0.35893596117667703,0.0856351852395157,0.06992966571577422,-0.07646250348361673,-0.0726571909661537,0.0326901418411763,-0.04084845075170456,-0.02450044668958895,-0.1274188535367444,-0.03439006116166301
26,-0.05528718511223616,-0.01679162196585295,-0.2104413824709406,0.025564319541064934,-0.17015051113980018,0.17551930173432134,-0.2574458248976387,0.16365451409058912,0.08917778482200918,-0.07477426910077847
27,-0.009824259278482957,0.10282978132485873,-0.19101476088844624,0.021990221271765586,0.10948335209156279,-0.1747279163496592,0.04923157931942945,-0.023009835306965064,-0.0261227654710184,-0.06175108933500379
28,0.006224133743200851,-0.0757114544645043,-0.16153043299364483,0.09240173378297485,-0.01948757930590526,0.051125842311191314,-0.24478737338731887,-0.005751498766551839,0.31778782376357295,-0.03377134851950861
29,0.415424614132962,-0.005828415509245757,0.22979037020410967,0.14030331909175522,0.13367751101819014,-0.04611275278816268,-0.04581004465799793,0.00017136728223084757,-0.14849519891155857,-0.04203504802052974
30,0.033590639762961554,0.27528161571336146,-0.11686371792906479,-0.004702618809280193,0.19735033293318202,-0.2352746021393505,0.021266064439521812,0.029667017382183317,0.03656245453179732,-0.05009876678358566
31,0.0904538450364388,-0.15365099786467828,-0.14073068296134342,-0.21123968843976895,0.11325661069404984,0.1585916548331437,0.30804495033165746,0.029451224856702728,0.15343667611867717,0.09151405520595517
32,0.17018152561016037,-0.29506399598302024,0.13709688313470825,0.16477542489980712,0.29963449197183556,-0.13017123067243203,-0.11698665439599526,-0.1485299012369623,-0.24925884321295708,0.042175321763522476
33,0.08567957464931174,-0.16858821502909466,-0.22313661136874918,0.04943971918904913,-0.3145387592982928,0.08626343128047209,0.2512845409019848,-0.0018127444879309433,-0.11273665142816171,-0.1136040591316532
34,-0.06518477554209537,-0.06311044216335047,-0.1732171669639201,0.001219784673992399,-0.18388013733263983,0.15296664097004656,-0.2861740242332207,0.21931442605388624,0.0497857690325137,-0.039306962447201846
35,-0.042289916030356575,0.08029722752664947,-0.1343465957953973,0.17924458236216956,0.017607618215018384,-0.12396249518240626,0.16752126847610677,-0.0685993446185501,0.04048180934930432,-0.13647982126817837
36,0.405806594040136,0.08236899550928596,0.31631164686781155,0.19431651076718806,-0.05194219735099023,0.016995242739824314,0.08074377721056819,0.14568134536874688,-0.018388001272292117,0.01934645269780965
37,-0.20609287885850947,0.4461358428506489,-0.1726509533629666,0.06103789831219578,0.11190116420381281,-0.13744539971823436,0.0525737168263709,0.02612487025415411,0.058186606071820926,0.0009419146643473199
38,0.007329852333783493,0.029229894134013938,-0.2095982852008884,0.0266542020854897,0.20851020196233105,-0.2539880784425295,0.15178844797867438,-0.08428490280633022,-0.042941040861295916,-0.0407777406128212
39,0.3544072148037429,-0.12248573510671142,0.2336260738421605,0.1519097647705639,0.269012592733674,-0.11539126985174673,-0.03709343371814445,-0.08059586622035005,-0.12474717415892615,-0.020694572100263327
40,-0.003963303515494314,0.36667864812952783,-0.0666264501384124,0.15349521971892405,0.09367632255817986,-0.1670923580647029,0.1041850261692044,0.022753221986588613,-0.08928027710427049,-0.030224326635704585
41,0.1209816643110989,0.040876124836052116,-0.16419863482312674,-0.12967475396626457,-0.0021332518081256862,-0.08146068839073031,0.10726649818854268,-0.026709485745043858,0.12437335951210378,-0.02540726598837537
42,-0.05725922196292269,0.34310055441859433,-0.03487505178287066,0.12697346757423614,0.23788638722549788,-0.12023540118569867,0.15515452655113837,-0.013115053919996764,-0.081164420207775,-0.07735968635043357
43,-0.04681945729379726,-0.2355836050206633,-0.16622727601473067,0.25618262798672536,0.08661155155827346,-0.0025416395254651385,-0.3506509388634876,0.20611363897663554,0.07672334275362423,-0.21347959168938374
44,-0.1281168209653532,0.1443606873578807,-0.1236638893919773,0.07261255163193431,0.010975632209511964,0.21932315096452545,0.0358697438145812,-0.06555351726493915,-0.04113847301091063,0.38414369416121336
45,-0.04118291811560022,0.4142740149104091,-0.15823944869689513,-0.023436794406635184,0.053986070224142244,-0.12852311080468265,-0.024539742684941544,0.018680695019534708,-0.07917305599334104,0.03240258643167264
46,0.1778960572719156,-0.21323065839344843,0.07940220972187505,0.18745098117155973,0.24312200710353218,-0.10599924679874193,0.085674302070425,-0.3007361218837,-0.25209372388456563,0.1048871688313043
47,0.1521146839537669,-0.17871710289431816,-0.2024947856009926,-0.12112837263016484,0.015922256380954222,0.11619025996320224,0.10934843322583364,-0.041333740946296924,-0.10576066923473772,-0.11361100808124011
48,0.09554857155673292,-0.19667925226892355,-0.13916263591120923,0.012542821204675906,0.11362376314840968,-0.05152220081402453,-0.18392338169585626,0.06893404204190604,0.18778187090417786,-0.03563123439842037
49,-0.23255502912057796,0.27281767747428926,0.06928607948404135,-0.010408076071815908,-0.012982828383704233,0.10813090011599509,-0.05678569126294987,-0.09625281931877323,-0.042171083975879375,0.09804259451265451
50,0.0005234895310434464,-0.03788142699599833,-0.022670314852649497,0.20124986011092233,-0.04978785461011379,-0.0025061546924948956,0.20881206285416898,0.06862073738640344,0.24981193091196896,0.06989487084949567
51,-0.15429318659966904,0.44501085393357637,-0.1899544248563273,0.002205010714785731,0.10551480025987048,-0.28325875935363953,0.08467248244375322,0.06611141017419903,-0.08470983379423572,-0.06506543242304465
52,-0.11428888536956354,0.07026470254629093,0.01190169639959691,-0.159197831313483,-0.13885392706411923,0.0722452886423066,-0.14202542449131758,-0.0019395581225081296,-0.015488977149384112,0.08565632357980889
53,-0.18837651548085502,0.2594780220822461,-0.10182539175736145,0.08758481580531177,0.030467221768282617,0.3480544050526512,-0.0200788591362404,-0.07648226442479526,0.017576009966373637,0.23140265118552236
54,0.2322258343255997,-0.11623882092363755,0.15864472454381617,0.06662771156253053,0.18750593872560498,-0.0693763663230473,-0.029829622058775113,-0.11077048913663631,-0.17698249549042236,-0.028380499413128535
55,-0.09168831030939728,0.18499528831237388,-0.012693843506137671,0.0022570784362503852,-0.0059003316825527695,0.18630764901614533,0.06591810675669295,0.12264086488976231,0.05868129476016423,0.06590564061406758
56,-0.052231548693538334,0.06430320091290932,-0.19657906140358947,0.024034738539942768,-0.15060472916743306,0.13864916321513301,-0.32883029015260246,0.15833923527724342,0.09905052045397197,-0.03440293613020794
57,-0.308901460544298,0.4742404054984487,0.10198522134329675,-0.07245185307470804,0.23581033767142742,0.05508918036374661,0.15063314100852493,0.04530171326414899,0.07428634159529532,-0.2191820367239234
58,-0.002370380468422849,-0.04254221073536088,-0.015719214862421876,-0.14346710963581955,-0.05491782110237248,0.011750446606549043,-0.05692164739774727,0.1654199152653691,0.06369405543356513,0.10474845308979484
59,0.044225392684537616,0.0009310658239840501,-0.10777064709488969,-0.17192799757416277,-0.06971545138661778,-0.038653517944724144,-0.1075500092690319,0.22780900379843427,0.18233928737152738,0.04669356156228021
60,-0.0429196013510293,-0.261721862806328,-0.17996988978585443,0.14939158177680673,-0.008720118071562482,0.039558477436381786,-0.10499669911601953,0.1370584053427731,0.07846632322122758,-0.09051223869172774
61,-0.14976283915758748,-0.15384173195080375,-0.13227932501117967,0.46161099219546853,0.25994002974262614,0.1296464642506578,-0.3291743460833124,-0.03790454933189579,0.031199108104174835,-0.16580126881281373
62,-0.048415280911253314,0.3188127975913043,-0.07503755929220034,0.06958428732181632,0.10613598557499652,-0.06172627250396327,-0.020451505811949915,-0.0474214945553161,0.02827882547181752,-0.01528961507060315
63,-0.10444661415034635,0.06430496673161909,0.0013264865329709616,-0.17657077167849847,-0.09004876809688207,0.06435573788860353,-0.10827078684413995,0.008628436462297476,0.03156611473199135,0.03306471837085924
64,0.02468536349100761,-0.027254703434708503,-0.18861500371994888,-0.07402363329595545,-0.17005502129998015,-0.08086302407491844,0.0849918072752849,0.21182926424751836,-0.030991018451442778,-0.050191407990929526
65,0.1731008914153917,-0.2253289392011263,-0.21490643688273842,-0.0363931793520383,0.08823707625179589,0.10960117554807916,0.11817546730185251,-0.21122970449262596,-0.10007108673358038,-0.10276731055819696
66,0.09409812758305626,4.8442636683908626e-05,-0.12983249638009367,-0.018303028349048102,0.006751396952648598,-0.1400063948667727,0.2604303684172703,-0.0594470202447291,0.06664459616376907,-0.0769072759805874
67,0.0243432471219165,-0.2590709445203812,-0.21264313683079095,0.07249666961239128,0.19964508903256256,-0.024495428775409202,-0.27392358712716786,0.18330686997242754,0.039019001483715655,-0.07251003665766609
68,-0.15713263677465236,0.08854315317272174,0.09452736520899058,-0.17755535446018475,-0.09621847108642842,0.019423351437561756,-0.06775567740774953,0.013852686209897337,0.08371656589753425,-0.0048472751338530665
69,0.28246373616396164,0.05432059406040342,0.12021132824595035,-0.11478773634582745,-0.2555922866474855,0.1434970175178547,-0.038326149373443384,0.380688230664813,-0.14450557342384454,-0.006290780153455803
70,-0.1786185915004286,0.16291074533108074,0.019430547701607667,-0.00818258814067216,-0.061928256020738426,0.07473266803470403,-0.0174858538711088,0.004084015575306396,0.07721626742058324,0.04287672631224025
71,0.01330258488323177,-0.31428384006526117,-0.16190395243549546,0.2931668012459389,0.18357339970719735,0.002541793725232774,-0.14944485341745184,-0.06777216540032817,-0.009309525313625347,-0.11955646588543023
72,0.015068807641197609,0.017735014757933997,-0.13423363489938198,0.07488306847990948,-0.089358845071506,0.10811550905954385,-0.0656329924284121,-0.18894143919997222,-0.05681236837459351,0.17928395817133103
73,0.39158147276087885,0.0945731052510041,0.3285785078440608,0.17772651227806796,0.03430425928313979,-0.024431045293409486,0.07021943698240067,0.058963889006060255,-0.09097252566744031,-0.04604001831857729
74,0.02628587907013023,-0.2897112293413088,-0.1227014763956056,0.1632463700900926,0.26376845542172617,-0.024434199475923787,-0.18142669292680594,-0.009145678337497173,-0.02066794380309942,-0.08277678951738658
75,0.07198524396093563,-0.06575238488595123,-0.15568803355088665,0.08212370075493297,-0.14610558016200764,0.07545955544720713,-0.23545579558455823,-0.011226489812042823,0.29942459892397094,-0.006694956553489972
76,0.3064003575015282,-0.033998083381192604,0.11185061695215374,0.0752019651720567,0.10995946752684677,-0.014800819823235478,-0.09026212993656385,-0.11177585032392207,-0.11608994698319397,-0.005688760646456349
77,-0.15252379176752773,0.16071139872724421,-0.07889339172572234,0.1688795568463413,-0.08757657748235555,0.23461720958108293,-0.36608087931943933,-0.02359755569510353,0.14308838276332522,-0.0651664700998118
78,0.13416398708845378,-0.020158464648695907,-0.15137522876867454,-0.07305786840760085,-0.14310781566094768,0.091967766717807,0.0982818783709168,-0.08445360613980733,0.08308851549833424,-0.04380470508916826
79,-0.11914439352161015,0.4740066331080934,-0.22267054476283032,0.006828327508619438,0.0902499110251494,-0.36683534031966214,0.06157402286186331,0.12552560067192292,-0.11126625768819152,-0.05139787969439158
80,-0.10418048112943985,0.10025589326330868,0.0331332346867647,-0.18485725100950778,-0.16869342847027802,0.047386530168890474,-0.1487896255229834,-0.010529801776842925,0.002894469932919463,0.03812604308341605
81,0.05490338951623329,-0.28630829552857895,-0.11264213682433169,0.16964541892332144,0.21729501168358903,-0.02662007541147262,-0.1780620593469202,-0.07868427600593976,0.03936158070761198,-0.027352184827715925
82,0.3069651881370302,0.07648756801002052,0.20573979327321507,0.005639248496436214,0.10401483174325013,0.00775424837474574,0.0420734364030681,0.006241810967733366,0.08504760282021634,-0.043181102504699635
83,-0.10381245496339876,0.37967380553604074,-0.14533905085740997,0.020252675994249826,0.14996933101375495,-0.20414223959879632,0.05931982140506068,0.0705615782057249,-0.04623383021745784,-0.06848912344284988
84,0.0978821684510298,-0.07416025553055951,-0.15833237030123823,-0.1822876065366641,-0.1879373622568538,-0.011451150241067522,-0.004037614596728519,0.2863625436548289,0.12847279030543815,-0.036541880723646725
85,0.029917488096106077,-0.29055904573091235,-0.1662173001411288,-0.4222468543914475,-0.10432446905831426,0.1989847410950442,-0.01827330343895009,0.4206491501497472,-0.37623259696929384,-0.10020496710624727
86,-0.09297568565919773,0.33398339962761914,-0.22802380497333224,-0.025490228290476077,0.09167568812665852,-0.3088237021067052,0.004829288006536276,0.08639073951393983,-0.00604707505621949,-0.02026337971506753
87,0.06188746298592653,-0.1771139376477187,-0.1975950705058957,-0.19494917806424447,-0.21950999134626337,0.14511226820347317,0.08365208361370748,0.2346267124289663,-0.10030375840070616,-0.06000662302509626
88,0.0731903194277974,0.06244332744496935,-0.1621468889633587,-0.01800448767831956,-0.0672822549801522,-0.11997653433625063,0.27117985008823386,0.05343461918777672,0.14213269685000351,0.09581942402424397
89,0.3973149131856588,0.17169184943358995,0.20999781061646597,0.11531194453166678,-0.2008504797514067,-0.03237090413234413,-0.06658725578085811,0.04138298209776336,-0.005573783082348204,0.02895175520009037
90,0.14761760615136307,-0.22814116826604328,-0.10086109912673802,-0.10132698536743737,0.06670683041833352,0.039223836891870846,0.05440424713533936,-0.03948879005218493,-0.15131371225199847,-0.029237808365678932
91,0.050755455536333816,-0.28226901396229276,-0.15417687360026966,0.15046162623054293,0.21019350770065878,-0.020555139312891723,-0.17961182813555143,0.007856715455599905,0.026481936934108902,-0.10607325661739776
92,0.10944637112226777,0.32474514728433385,0.2269547861671407,0.21164678929906847,-0.06193446280739424,0.1803383669222258,0.13867591604432947,0.0834124040943282,-0.05079991608696692,-0.048838759238200635
93,0.2565087073536081,0.0003826112355543876,0.1800018624213534,0.06962425011324942,0.09397351756600968,-0.015384737351291543,0.018318729471324735,0.014265803323843996,-0.04502966134237958,0.004417021439600151
94,0.007300086449895302,-0.04484647240889873,-0.05256485974607891,-0.16002800460782945,-0.24072541368184858,0.03861849480238941,-0.06681295749496463,0.23481773978450474,-0.024216083953244136,0.05815184134842569
95,0.19385684593049857,-0.05203638138655039,0.0904733566461884,-0.17578304574154133,-0.09752111402564557,0.09982121460852912,-0.06112855109299699,0.429281584419491,-0.1396277950742344,0.01746336146781077
96,-0.09687848645112558,0.06949200580539237,-0.05220444801689403,-0.13112172780429687,-0.07268304266757396,0.10771697823327514,-0.09253838064050321,0.13601725943640708,0.028972387560893043,0.02615882041726379
97,0.37707675980906563,0.17352416507102617,0.2342798397183341,0.10124870427604586,-0.10682910611926727,0.012815621444473043,-0.013921808644607174,0.16359777179373186,-0.0557578907480643,0.02175965151541178
98,0.07537094778232177,-0.15093143896437006,-0.07857256077161742,-0.13516004715728464,-0.08592991093410848,0.030416342236612062,-0.15498661175972536,-0.039244373838485495,-0.22026537080482947,0.05365846339141142
99,-0.15602849671758004,0.4423773493028853,-0.12278234916381134,-0.008812091932622999,0.18621708603306594,-0.19498476304982806,0.05600444872389267,0.02891540752110436,-0.06479349057280072,-0.0805413240754298
100,0.024213320761023352,-0.32100639004719805,-0.13260781877807487,0.18579084774652527,0.19275627625901492,-0.018075447429096968,-0.17226300577571213,0.019361703428439736,0.05552170785144806,-0.06016751510161338
101,0.038919889709767605,-0.10607959864239888,0.15746063954217132,-0.0651192274744902,-0.001475743953924538,-0.033586286320675604,-0.013774844368918824,0.15016988904663156,-0.013799385832147572,0.07748338153837753
102,0.09609791315051627,-0.10726327289764703,-0.16031644400277736,-0.07189183690129866,-0.0253831205127173,3.335449542057659e-06,-0.12994427432204886,0.17757564992069683,0.11603048807875005,-0.06650400668940544
103,0.4305016526967292,0.18865494383881692,0.2886352501510967,0.1231587152473352,-0.09950578553354107,-0.00130276757097792,-0.015085602660137629,0.1624121690192533,-0.049130726322067504,0.011782411826093417
104,0.13976856765232193,-0.19501441985562504,-0.2107899469763945,-0.2105528873936259,0.002652534101824727,0.08477559936820261,-0.010412512543938088,0.035354687617105966,-0.012300778258340276,-0.11578022211836012
105,0.06543162821155199,0.03384670852157053,-0.09432515805232286,-0.19596418231684357,-0.16444795140743879,0.0304770309595169,-0.18943349917080377,0.022631840056840394,0.06166480260722277,0.08956893252669075
106,0.09634917639253536,-0.18533445452422212,-0.18057319157578905,-0.09064425738122718,0.03129275513315605,0.10515954470698524,0.056978450113149955,-0.028738251373937648,-0.21371817301434448,-0.15642086939522115
107,0.23321565583436235,-0.11130208838586908,0.008846816552394002,0.09725788223661391,0.19861879406286898,-0.08111275200492955,-0.017337110348707028,-0.1327629111991102,0.012287386070531493,0.010689520083923914
108,0.14492024887668647,-0.1637105359234367,-0.1984968263528306,-0.16550035747599337,-0.1754629430832412,0.09356064808559558,0.12342184835721118,0.04702717209049377,0.018197932201494443,-0.11779395171988087
109,0.28300631249456887,0.13424466429321225,0.15325470647436934,-0.02620383099161643,-0.06083141449911267,0.044360238071577594,-0.029260115265076426,0.038667754332779546,-0.09380268459526167,-0.057270679584191006
110,0.459919520311965,0.07916770934771288,0.2497722553869696,0.06996079638326555,-0.020445921793951903,0.023186162026196944,-0.060905923587244844,0.060058427334039585,-0.1015401509961615,0.012320653521700189
111,-0.08226667948238629,0.14825568446433116,-0.013043585146764902,-0.13694326050459113,-0.19733845311913778,0.14758291710958613,-0.14193484977233034,-0.08448857892486557,0.1307534026836224,0.07362972644786164
112,-0.08513102474300487,-0.071769411835592,-0.10372693077889962,-0.14125083371269437,0.013997862738601291,0.21153008440549848,0.023436983690027842,0.12950291586105364,-0.09407852265483262,0.1260393744785366
113,0.06957670582493554,-0.13402548116880186,-0.17903347493395935,-0.10887792045488172,-0.062157615646425475,0.13495148388861958,0.12110788597751243,-0.01905548400826384,-0.15871617190632634,-0.10690924052640187
114,0.12033118438812206,-0.14835951483363707,-0.2059693870842346,-0.2174759230052366,-0.060899682937168485,0.1261623802508883,0.04569376216554361,0.08101058639726572,0.005048320328945388,-0.1019905289384318
115,0.1826697614428902,-0.058086499309056315,-0.051832175659237076,-0.08344220044978752,-0.0018759889880176047,0.04937596516344235,0.021768014252772503,0.04712248613754415,0.13966358989963246,0.03807356833738137
116,0.10727324142476087,-0.10334924017323412,-0.2178769211583742,-0.23349711948662497,-0.2137071471310105,0.2006237068953092,-0.009596672367469637,0.10292374039208568,-0.09992300197578527,-0.0661632228014991
117,0.29305475884629134,0.18075004538600767,0.1267117073974485,0.04121644086327727,-0.1576237725475357,0.028001556964029416,-0.10829123840496366,-0.003683136105989887,0.023959296037453705,0.045762475314273736
118,0.005707708822076139,0.13026171573142845,-0.12481080325955246,-0.007806358749869682,-0.09356846658025925,0.19804021282084092,0.006716501605525538,-0.1602345579367915,-0.06869559896216838,-0.04740102108265929
119,0.0045975503904161046,-0.10403185188536886,-0.15783647400737455,-0.19021594151909088,-0.014945850954788592,0.1955946777285448,-0.004542407803466859,0.08348875758977477,-0.06895195640574353,0.11631458548562157
120,0.06677396870649784,-0.28374817729182467,-0.13795120584410647,0.08339908554609951,0.18943590006790068,0.012259398645518223,-0.24404449452401275,0.020901595372585215,0.005055443174179241,-0.08679458883041183
121,0.18704613528101066,-0.18233916394597988,-0.19946247838709416,-0.0769518182224998,0.08272733385458951,0.030843857988282816,0.016818691139445223,-0.135393758665765,-0.028394278570076228,-0.15471217209048677
122,0.16640074823950152,-0.2386575239747943,-0.18606239315260495,-0.10261348623728103,0.08189014237555806,0.016859404219835266,-0.0035423367454124615,0.002266399992037719,0.055051296570497454,-0.133181299223253
123,0.09796704526788752,-0.1761221768772098,-0.21460790590417486,-0.08292604382596509,-0.04047783091326653,0.05507115766575501,0.19496268676442435,-0.07376711806166276,-0.16770023622452349,-0.16009411160624526
124,0.08678459391959059,0.04764837279129847,-0.09171712955346666,-0.11542140271725372,0.07366113829226321,0.2071432707466981,0.10027032242409749,-0.09158020684137783,-0.04297598917774327,-0.20197858951991038
125,0.0984957069890649,-0.034270843783384165,-0.13502762477898506,-0.17407235661946344,-0.008818111411381125,0.1160803042089861,0.08150087880081598,-0.007391891983099675,0.07793896604093131,-0.08805787131146788
126,0.10268956043237717,-0.17400981045344852,-0.19253431918065445,-0.2688941769017545,-0.08201253456425356,0.13668032388086798,-0.018856745631108826,0.21104107606037614,-0.06440001393443197,-0.047094857236339695
127,-0.012113217197604612,0.16834846599411077,-0.13072219188031747,0.0009675175051494237,-0.1330393962604677,0.23119144939654307,-0.14538755073195997,-0.2150889154442959,-0.1793053338891099,0.008763322407993372
128,0.4629890758943537,0.03741356900972004,0.31942348140085336,0.1801139402494861,0.07206744133651745,-0.005677771346773112,-0.035086041507482936,0.09965002942590875,-0.15384897462098981,-0.06360165858144055
129,-0.0034846064932026366,-0.0018008961248278522,-0.1847121176847266,-0.09322793206963419,-0.028098760392416985,0.03173705392328701,0.08351554029866502,0.13161340724119336,-0.05105825267358375,-0.0050687759299671824
130,0.07101030493888456,-0.029799702062680473,-0.08542755193761073,-0.06758480358149911,-0.020741382162610345,0.16302016987090773,-0.02726075090766061,-0.12267075143633004,-0.1106610895179979,-0.05579715647458663
131,-0.01588759559663385,-0.0492348882603694,-0.1302983458955589,0.030381190387476352,0.0283210976002972,0.16982704682447028,0.04133609316192342,-0.12085324469798692,-0.25173471177579315,-0.08620513278804379
132,0.13854048505217717,-0.13923596244710687,-0.21591708877559376,-0.1198651838400514,-0.038773801058352965,0.12181014321290597,0.039143585440987894,-0.12019391974483765,-0.02056621021754066,-0.10879132160655222
133,0.20008711956578848,-0.08996457515586155,-0.19070743736707113,-0.11236064546563078,-0.14679237925963817,0.09381803167922077,0.019254009231673093,-0.07289202309308854,0.10015932984510885,-0.07773198543599628
134,0.07530622623372663,-0.06000615598608722,-0.18072451271139695,-0.03578762343652613,-0.0706217873522503,0.09957025787811714,0.21232307032741038,-0.11023047604512556,0.009113990397708749,-0.126059778083114
135,-0.0027868676861935076,0.11241541048644609,-0.0474159092196064,-0.04365415683802402,0.06115245523992925,0.25166159033099056,0.09409070849580221,-0.034029103694339896,0.1193134900607331,1.243960598821042e-05
136,-0.04814269266935873,0.15931263572889381,-0.12435221092835325,0.027307825255683493,-0.04677812802582382,0.22835784724472857,-0.11952846750941189,-0.23019624525575794,-0.2145178715648716,-0.016306246505134916
137,0.16384285884707767,0.03470960630226811,-0.0935439245687332,-0.10400014489069502,-0.20828920205576246,0.11738796170667598,-0.07550449474660688,-0.20697199917345452,0.003388127722546586,-0.02175361272551615
138,0.07555416391851606,-0.0861817525217512,-0.21610815241093145,-0.19386884558120152,-0.07683045406951422,0.1422185097579912,-0.0019373624703527814,0.03753864052056399,0.11378455101488162,-0.0789940638807726
139,0.12495415911619778,-0.16118115915498027,-0.1889337115311099,-0.07465297342904496,-0.02383804127704648,0.06023908107827607,0.011386020192125786,-0.09912865422221703,-0.08143495527276776,-0.07859570171137166
140,-0.035222375561927005,0.1427838646569447,-0.17034056857611318,-0.08831339133010264,-0.14778250154802375,0.21919375364754778,-0.14071641561407994,-0.031448374214279665,-0.13050419028604113,0.01763341957183869
141,0.10066262936255722,-0.13929995691310482,-0.200166599467268,-0.13212596347172315,-0.11485216135578305,0.08891526422107592,0.017906831499967593,0.008425521024078236,-0.0702971468151027,-0.06869340274231406
142,-0.07496414550786398,-0.002332085091136594,-0.04577268544565752,0.008039422699061152,0.08774457630612344,0.11753834555710814,0.1083999035558082,0.07019689720443416,0.12538837790025095,0.0313056125096698
